"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/09/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/10/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/11/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/12/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/13/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/14/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","21","88.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/19/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","6","25.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/20/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/21/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/22/2020","AQS","360290005","1","0.3","ppm","3","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/23/2020","AQS","360290005","1","0.4","ppm","5","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/24/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/25/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/26/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/27/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/28/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/29/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/30/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/31/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/01/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/02/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/03/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/04/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/05/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/06/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/07/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","23","96.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/08/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","14","58.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/09/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/10/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/11/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/12/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/13/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/14/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/15/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/16/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/17/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/18/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/19/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/20/2020","AQS","360290005","1","0.1","ppm","1","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/21/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/22/2020","AQS","360290005","1","0.3","ppm","3","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/23/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/24/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/25/2020","AQS","360290005","1","0.5","ppm","6","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/26/2020","AQS","360290005","1","0.5","ppm","6","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/27/2020","AQS","360290005","1","0.3","ppm","3","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/28/2020","AQS","360290005","1","0.3","ppm","3","BUFFALO","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/29/2020","AQS","360290005","1","0.2","ppm","2","BUFFALO","10","42.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/01/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","19","79.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/02/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","18","75.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/03/2020","AQS","360290023","1","0.4","ppm","5","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/04/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/05/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/06/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/07/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/08/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/09/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/10/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","15","63.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/11/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/12/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","10","42.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/13/2020","AQS","360290023","1","0.4","ppm","5","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/14/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/15/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/16/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/17/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/18/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/19/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/20/2020","AQS","360290023","1","0.4","ppm","5","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/21/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","17","71.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/22/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","18","75.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/23/2020","AQS","360290023","1","0.6","ppm","7","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/24/2020","AQS","360290023","1","0.4","ppm","5","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/25/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/26/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/27/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/28/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/29/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/30/2020","AQS","360290023","1","0.2","ppm","2","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/31/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"02/01/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"02/02/2020","AQS","360290023","1","0.3","ppm","3","Buffalo Near-Road","24","100.0000","42101","Carbon monoxide","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
